Date,Close,High,Low,Open,Volume
2/24/2020,2809.058105,2827.122788,2763.8964,2818.090447,128768800
2/25/2020,2818.090332,2854.219695,2781.960969,2809.057991,105951800
2/26/2020,2763.895996,2800.025356,2763.895996,2800.025356,198171000
2/27/2020,2655.508057,2781.960821,2619.378695,2763.896141,223088600
2/28/2020,2761.149658,2761.149658,2485.983541,2561.891435,188868200
3/2/2020,2637.799561,2751.661412,2637.799561,2713.707462,101550200
3/3/2020,2732.68457,2789.615499,2666.265154,2694.730618,96445200
3/4/2020,2837.057861,2846.546349,2742.172983,2751.661471,92555400
3/5/2020,2884.5,2903.476974,2846.546053,2865.523026,104748600
3/6/2020,2751.661377,2808.592302,2742.172889,2808.592302,72311200
3/9/2020,2495.472168,2656.776453,2495.472168,2656.776453,113132400
3/10/2020,2609.334229,2656.776669,2523.937836,2523.937836,114052000
3/11/2020,2590.356934,2675.753316,2514.449038,2628.310881,97168800
3/12/2020,2438.54126,2533.426134,2362.633361,2457.518235,91578200
3/13/2020,2410.075928,2457.518367,2277.237097,2353.145,238623800
3/16/2020,2410.075928,2410.075928,2410.075928,2410.075928,0
3/17/2020,2096.955566,2248.771354,2096.955566,2248.771354,186380400
3/18/2020,1954.628174,2144.397899,1954.628174,2125.420927,215103400
3/19/2020,1817.994141,1897.697433,1817.994141,1897.697433,167876200
3/20/2020,1692.746094,1799.017149,1692.746094,1799.017149,478236600
3/23/2020,1575.088867,1650.996764,1575.088867,1650.996764,59985800
3/24/2020,1465.022461,1605.452075,1465.022461,1575.088915,237296200
3/26/2020,1696.541504,1738.290847,1434.659258,1442.250048,386557200
3/27/2020,1874.925171,1983.093931,1707.927787,1711.723182,396812000
3/30/2020,1745.881836,1836.971323,1745.881836,1836.971323,39766600
3/31/2020,1776.244873,1829.380403,1688.950787,1764.858688,208047600
4/1/2020,1749.677246,1852.15292,1685.155526,1764.858827,152367000
4/2/2020,1802.812744,1802.812744,1654.792329,1734.49563,132225200
4/3/2020,1907.185913,1907.185913,1821.789529,1821.789529,105225600
4/6/2020,1973.605591,1983.094079,1859.74373,1907.186172,113980400
4/7/2020,1945.139893,2125.421151,1886.311271,2049.513253,191464600
4/8/2020,1810.40332,1964.11681,1810.40332,1964.11681,155834800
4/9/2020,1772.449585,1859.743676,1749.677213,1821.789723,163570800
4/13/2020,1696.541504,1776.244796,1696.541504,1776.244796,115331000
4/14/2020,1734.495361,1761.063124,1669.973652,1700.336809,132848000
4/15/2020,1669.973877,1780.040337,1669.973877,1761.063361,124661000
4/16/2020,1597.861328,1669.973835,1575.088958,1669.973835,215224000
4/17/2020,1662.383179,1677.56476,1601.656853,1601.656853,163407600
4/20/2020,1658.587769,1719.314094,1620.633815,1688.950931,120672000
4/21/2020,1650.996826,1673.769196,1613.042876,1658.587616,92203200
4/22/2020,1704.132324,1707.927719,1613.042846,1643.406005,126786800
4/23/2020,1707.927734,1734.495499,1700.336944,1704.132339,115336400
4/24/2020,1624.428955,1707.92764,1624.428955,1707.92764,131631400
4/27/2020,1575.088867,1650.996764,1552.316498,1635.815185,205382600
4/28/2020,1575.088867,1609.247421,1544.725708,1590.270447,157370600
4/29/2020,1518.157959,1601.656647,1518.157959,1594.065857,192650200
4/30/2020,1692.746094,1700.336883,1540.930301,1544.725695,229509600
5/4/2020,1628.224487,1692.746204,1609.247512,1692.746204,80572600
5/5/2020,1601.656738,1669.97385,1578.884368,1632.019899,185282400
5/6/2020,1578.884277,1616.838226,1578.884277,1613.042831,138733000
5/8/2020,1594.065796,1635.815138,1586.475006,1594.065796,127482200
5/11/2020,1605.451904,1624.428877,1590.270326,1624.428877,83552200
5/12/2020,1521.953369,1605.452058,1518.157974,1605.452058,188578000
5/13/2020,1521.953369,1537.134949,1480.204025,1514.362579,134821600
5/14/2020,1499.180908,1521.953276,1480.203935,1506.771698,141388800
5/15/2020,1427.068604,1514.362694,1396.705442,1499.181113,227234200
5/18/2020,1411.887085,1442.250248,1389.114713,1442.250248,158710600
5/19/2020,1465.022461,1518.157991,1427.068511,1427.068511,199655000
5/20/2020,1544.725708,1563.702682,1453.636231,1461.227021,237644400
5/26/2020,1556.112061,1578.884432,1540.930479,1567.498246,180545000
5/27/2020,1559.907471,1594.066028,1521.953518,1575.089052,124329600
5/28/2020,1628.224487,1647.201463,1575.088956,1575.088956,265460200
5/29/2020,1696.541504,1704.132294,1613.042817,1628.224396,350546800
6/2/2020,1753.472656,1893.902285,1719.314098,1726.904889,207635400
6/3/2020,1844.56189,1878.720443,1742.086229,1772.449388,296607800
6/4/2020,1795.221924,1897.697594,1791.426529,1859.743642,169836200
6/5/2020,1840.766479,1848.357269,1745.881609,1795.221742,185391000
6/8/2020,1992.582397,2021.04786,1878.720546,1897.697521,292605200
6/9/2020,2002.070679,2068.490085,1954.628246,2011.559165,147413600
6/10/2020,1863.53894,1983.093883,1863.53894,1973.605395,289644200
6/11/2020,1780.040283,1848.357394,1734.495542,1821.789629,364783800
6/12/2020,1855.948242,1859.743637,1681.360064,1742.086387,289959400
6/15/2020,1791.426514,1863.539022,1780.040328,1840.766651,169814600
6/16/2020,1907.185913,1916.6744,1829.380319,1829.380319,146116600
6/17/2020,1859.74353,1973.605379,1855.948135,1935.651429,213944600
6/18/2020,1829.380249,1886.31117,1814.19867,1836.971038,152175200
6/19/2020,1852.152832,1878.720598,1829.380461,1852.152832,126356800
6/22/2020,1825.584961,1863.53891,1821.789566,1852.152725,66825000
6/23/2020,1817.994141,1840.76651,1780.040192,1840.76651,95010400
6/24/2020,1954.628174,1973.605146,1855.947917,1855.947917,278417000
6/25/2020,1907.185913,1973.605323,1874.925057,1926.162887,146123000
6/26/2020,1897.697388,1954.628309,1890.106598,1945.139822,85829000
6/29/2020,1874.925171,1897.697541,1848.357405,1890.106751,99123000
6/30/2020,1878.720703,1916.674657,1878.720703,1907.186168,113994400
7/1/2020,1893.901978,1907.185859,1863.53882,1897.697372,67747600
7/2/2020,1897.697388,1907.185875,1882.515809,1890.106598,80606600
7/3/2020,1897.697388,1926.162849,1859.74344,1882.515809,57839800
7/6/2020,1926.162964,1954.628426,1897.697501,1897.697501,90019000
7/7/2020,1916.674561,1954.628512,1916.674561,1945.140024,80447600
7/8/2020,2002.070679,2030.536139,1907.185812,1916.674299,149466800
7/9/2020,1992.582397,2049.513323,1973.605422,2030.536348,98277200
7/10/2020,1964.117065,2002.071018,1945.140089,1992.58253,77850000
7/13/2020,1992.582397,2021.04786,1983.09391,1992.582397,72688200
7/14/2020,2011.559326,2021.047814,1973.605377,2011.559326,78259800
7/15/2020,2002.070679,2059.001598,1992.582192,2030.536139,60755400
7/16/2020,2002.070679,2030.536139,1992.582192,2002.070679,43859400
7/17/2020,1964.117065,2011.559507,1964.117065,2002.071018,60177000
7/20/2020,1935.651367,1983.093803,1916.674393,1964.116828,52111600
7/21/2020,2011.559326,2068.49025,1926.16294,1954.628402,145051400
7/22/2020,2059.001709,2096.955658,2011.559273,2040.024735,119245000
7/23/2020,2163.375,2191.840461,2059.001645,2077.978618,145829600
7/24/2020,2125.421143,2163.375092,2106.444168,2163.375092,66603400
7/27/2020,2229.794434,2229.794434,2106.444103,2134.909564,58848200
7/28/2020,2220.306396,2277.23733,2191.84093,2239.283374,74524600
7/29/2020,2163.375,2220.305921,2153.886513,2220.305921,69737200
7/30/2020,2201.328857,2201.328857,2134.909452,2172.863398,52644600
8/3/2020,2087.467529,2229.794861,2068.490552,2220.306372,259720800
8/4/2020,2115.932861,2125.421349,2068.49042,2096.955885,89173800
8/5/2020,2163.375,2163.375,2068.490132,2106.444079,133844600
8/6/2020,2191.840576,2229.794526,2163.375114,2163.375114,90911200
8/7/2020,2201.328857,2201.328857,2134.909452,2163.374912,57228800
8/10/2020,2201.328857,2210.817344,2144.397939,2201.328857,50162400
8/11/2020,2267.748535,2315.190973,2201.329122,2210.81761,117978200
8/12/2020,2334.167969,2381.610407,2258.260067,2277.237043,92910400
8/13/2020,2296.213867,2372.121764,2296.213867,2372.121764,85989200
8/14/2020,2286.72583,2315.191297,2258.260363,2305.702808,66653400
8/18/2020,2334.167969,2362.633432,2286.72553,2286.72553,115981200
8/19/2020,2315.190918,2372.121842,2305.702431,2343.65638,64511800
8/24/2020,2277.237061,2343.656475,2248.771597,2296.214036,132486400
8/25/2020,2372.121826,2381.610313,2296.213928,2296.213928,132365800
8/26/2020,2410.075928,2410.075928,2343.656512,2372.121976,78703400
8/27/2020,2391.098877,2410.075852,2353.144927,2410.075852,93450200
8/28/2020,2362.633301,2410.075737,2353.144814,2381.610275,75655000
8/31/2020,2258.259766,2391.098575,2239.282793,2362.633116,222818800
9/1/2020,2324.679443,2324.679443,2229.794568,2267.748518,85330800
9/2/2020,2305.702393,2353.144829,2296.213905,2324.679367,93203600
9/3/2020,2267.748535,2334.167948,2258.260048,2305.702486,129014800
9/4/2020,2248.771484,2267.748459,2220.306023,2258.259972,106844400
9/7/2020,2220.306396,2258.260352,2191.84093,2248.771863,100673600
9/8/2020,2267.748535,2277.237023,2229.794585,2239.283072,60346000
9/9/2020,2191.840576,2239.283013,2182.352089,2239.283013,98282200
9/10/2020,2040.024658,2096.955579,2040.024658,2096.955579,172775200
9/11/2020,2077.979004,2096.955981,1916.674698,1916.674698,271155800
9/14/2020,2182.352295,2191.840783,2077.978924,2077.978924,143569800
9/15/2020,2153.886719,2210.817645,2125.421256,2182.352182,128927400
9/16/2020,2144.398193,2182.352144,2134.909706,2182.352144,57936000
9/17/2020,2115.932861,2182.352278,2096.955885,2125.421349,76432000
9/18/2020,2115.932861,2153.886814,2087.467397,2115.932861,91596600
9/21/2020,2077.979004,2134.909936,2049.513538,2115.932958,52930000
9/22/2020,2011.559326,2059.001763,2002.070839,2011.559326,113596600
9/23/2020,1973.605591,2040.02501,1945.140126,2011.559544,84710800
9/24/2020,1926.162964,1954.628426,1897.697501,1916.674476,121965000
9/25/2020,2030.536255,2030.536255,1926.162896,1973.605332,140455600
9/28/2020,1954.628174,2059.001523,1954.628174,2049.513037,99702600
9/29/2020,1926.162964,1992.582376,1907.185989,1973.605401,111325600
9/30/2020,1882.516113,1954.628626,1844.562159,1935.651649,151529800
10/1/2020,1973.605591,1973.605591,1890.106893,1897.697683,78954200
10/2/2020,1973.605591,1983.094079,1897.697683,1964.117102,99143400
10/5/2020,2030.536255,2040.024742,1964.116845,1992.582306,74300800
10/6/2020,2087.467529,2106.444507,2068.490552,2087.467529,89104400
10/7/2020,2106.444092,2106.444092,2040.024683,2049.51317,88748600
10/8/2020,2068.490234,2115.932671,2059.001747,2106.444184,88763400
10/9/2020,2106.444092,2115.932579,2068.490144,2068.490144,90248600
10/12/2020,2134.909424,2144.39791,2106.443965,2115.932451,77947000
10/13/2020,2153.886719,2153.886719,2096.955792,2134.909743,69863400
10/14/2020,2191.840576,2191.840576,2134.909652,2172.863601,109787200
10/15/2020,2125.421143,2182.352066,2125.421143,2163.375092,77289200
10/16/2020,2115.932861,2144.398326,2068.49042,2125.421349,67817800
10/19/2020,2163.375,2172.863487,2115.932566,2125.421053,58936200
10/20/2020,2144.398193,2182.352144,2125.421218,2172.863656,77213200
10/21/2020,2096.955566,2172.86346,2077.978593,2153.886487,113901800
10/22/2020,2068.490234,2106.444184,2049.51326,2087.467209,138701400
10/23/2020,2106.444092,2115.932579,2077.978631,2096.955605,65900200
10/26/2020,2191.840576,2220.306038,2134.909652,2134.909652,188574400
10/27/2020,2191.840576,2220.306038,2163.375114,2182.352089,112695800
11/2/2020,2267.748535,2286.72551,2125.421221,2153.886684,216862800
11/3/2020,2277.237061,2277.237061,2239.28311,2267.748573,75963400
11/4/2020,2163.375,2286.725329,2163.375,2258.259868,152817400
11/5/2020,2267.748535,2277.237023,2210.81761,2229.794585,175877400
11/6/2020,2296.213867,2315.190841,2248.771432,2267.748406,164219000
11/9/2020,2334.167969,2391.098895,2296.214018,2372.121919,122653200
11/10/2020,2419.564697,2476.495631,2391.09923,2429.053186,249588800
11/11/2020,2419.564697,2467.007142,2410.076208,2438.541675,166490200
11/12/2020,2343.65625,2429.052632,2315.190789,2419.564145,136150600
11/13/2020,2372.121826,2372.121826,2305.702415,2315.190902,122043800
11/16/2020,2353.14502,2448.029899,2334.168044,2391.098971,133917600
11/17/2020,2372.121826,2419.564263,2353.144852,2381.610313,106261600
11/18/2020,2410.075928,2410.075928,2334.168024,2334.168024,124936000
11/19/2020,2400.587402,2410.07589,2353.144964,2372.121939,94808200
11/20/2020,2391.098877,2410.075852,2372.121902,2381.610389,100573600
11/23/2020,2429.052734,2438.541222,2381.610298,2391.098785,106905400
11/24/2020,2438.54126,2467.006722,2419.564285,2448.029747,140929200
11/25/2020,2476.495117,2523.937552,2467.00663,2467.00663,197704000
11/26/2020,2552.403076,2552.403076,2485.983665,2504.96064,132275400
11/27/2020,2523.937744,2580.868671,2514.449256,2571.380183,124346800
11/30/2020,2400.587402,2514.449255,2362.633451,2485.983792,307900800
12/1/2020,2476.495117,2514.449065,2400.587221,2400.587221,176568000
12/2/2020,2523.937744,2523.937744,2457.51833,2476.495305,114721600
12/3/2020,2495.472168,2533.426117,2476.495193,2523.93763,155342400
12/4/2020,2504.960693,2504.960693,2438.541281,2467.006743,74976000
12/7/2020,2542.914551,2561.891525,2514.449089,2533.426064,133585800
12/8/2020,2533.42627,2552.403245,2504.960806,2533.42627,70350400
12/10/2020,2580.868652,2599.845628,2552.403189,2571.380165,187847000
12/11/2020,2571.380127,2609.334077,2542.914664,2599.84559,94541800
12/14/2020,2552.403076,2580.868538,2533.426102,2552.403076,94645200
12/15/2020,2542.914551,2552.403038,2504.960602,2542.914551,135663800
12/16/2020,2571.380127,2590.357102,2552.403152,2580.868615,97361800
12/17/2020,2609.334229,2609.334229,2571.380276,2571.380276,109966000
12/18/2020,2542.914551,2590.356986,2542.914551,2580.868499,142797800
12/21/2020,2542.914551,2580.868499,2533.426064,2571.380012,83174600
12/22/2020,2429.052734,2514.44912,2410.07576,2495.472145,165929800
12/23/2020,2410.075928,2504.960807,2353.145,2467.006855,110032400
12/28/2020,2476.495117,2495.472091,2391.098734,2467.00663,75527000
12/29/2020,2438.54126,2504.960672,2429.052772,2495.472184,57422600
12/30/2020,2400.587402,2476.495304,2400.587402,2476.495304,88941400
1/4/2021,2467.006836,2476.495324,2362.63347,2410.075909,61058000
1/5/2021,2438.54126,2485.983697,2429.052772,2485.983697,69928200
1/6/2021,2438.54126,2476.495209,2381.610335,2438.54126,87109000
1/7/2021,2457.518066,2476.49504,2438.541093,2448.02958,80114200
1/8/2021,2485.983887,2495.472375,2448.029934,2457.518422,93635600
1/11/2021,2599.845703,2599.845703,2485.983848,2495.472335,212763000
1/12/2021,2637.799561,2656.776536,2590.357122,2618.822585,168626000
1/13/2021,2628.311035,2685.24196,2628.311035,2675.753473,107392200
1/14/2021,2599.845703,2675.753607,2590.357215,2675.753607,70295000
1/15/2021,2552.403076,2628.310974,2514.449127,2609.334,77235600
1/18/2021,2628.311035,2637.799523,2504.960698,2504.960698,119006800
1/19/2021,2647.288086,2666.265061,2599.845647,2656.776574,77834600
1/20/2021,2799.10376,2827.569222,2656.77645,2656.77645,220934600
1/21/2021,2751.661377,2799.103814,2732.684402,2799.103814,82052000
1/22/2021,2732.68457,2789.615499,2704.219106,2761.150035,117367200
1/25/2021,2770.638428,2770.638428,2666.265062,2751.661452,100647600
1/26/2021,2799.10376,2827.569222,2751.661323,2770.638298,206712400
1/27/2021,2770.638428,2808.592379,2723.195989,2808.592379,171581400
1/28/2021,2675.753418,2751.661316,2618.822494,2713.707367,135745000
1/29/2021,2495.472168,2742.172839,2495.472168,2694.730402,334227600
2/1/2021,2542.914551,2552.403038,2353.144808,2523.937577,242540200
2/2/2021,2457.518066,2580.868394,2429.052606,2580.868394,160482800
2/3/2021,2467.006836,2523.937763,2448.02986,2504.960787,167044600
2/4/2021,2495.472168,2533.426117,2448.029731,2495.472168,139040400
2/5/2021,2485.983887,2542.914815,2448.029934,2542.914815,97199600
2/8/2021,2495.472168,2533.426117,2485.983681,2504.960655,125050800
2/9/2021,2467.006836,2542.914739,2448.02986,2504.960787,208380400
2/10/2021,2467.006836,2495.472299,2457.518348,2495.472299,102693600
2/11/2021,2467.006836,2485.983812,2467.006836,2485.983812,35879400
2/15/2021,2467.006836,2495.472299,2467.006836,2485.983812,48995200
2/16/2021,2457.518066,2485.983527,2448.02958,2467.006553,63202000
2/17/2021,2410.075928,2457.518367,2391.098952,2448.029879,117413600
2/18/2021,2372.121826,2429.05275,2362.633339,2372.121826,113989000
2/19/2021,2419.564697,2429.053186,2353.145274,2372.122252,102020400
2/22/2021,2419.564697,2467.007142,2419.564697,2448.030164,107680600
2/23/2021,2400.587402,2419.564378,2391.098915,2391.098915,89107800
2/24/2021,2419.564697,2429.053186,2400.587719,2410.076208,82498600
2/25/2021,2381.610352,2457.518251,2381.610352,2438.541276,133614800
2/26/2021,2334.167969,2400.587382,2315.190993,2343.656456,246190600
3/1/2021,2495.472168,2504.960655,2362.633345,2362.633345,220785400
3/2/2021,2504.960693,2523.937668,2467.006743,2523.937668,163296600
3/3/2021,2504.960693,2533.426156,2476.495231,2533.426156,78532200
3/4/2021,2485.983887,2523.937839,2476.495399,2514.449351,120612600
3/5/2021,2457.518066,2495.472013,2448.02958,2476.49504,87239000
3/8/2021,2438.54126,2495.472184,2419.564285,2485.983697,54098000
3/9/2021,2438.54126,2476.495209,2419.564285,2419.564285,111838800
3/10/2021,2467.006836,2467.006836,2448.02986,2467.006836,51903000
3/12/2021,2552.403076,2561.891563,2485.983665,2485.983665,159202400
3/15/2021,2523.937744,2571.380183,2514.449256,2571.380183,79922400
3/16/2021,2485.983887,2552.403304,2467.00691,2523.937839,112248400
3/17/2021,2476.495117,2523.937552,2476.495117,2504.960578,50841200
3/18/2021,2580.868652,2599.845628,2514.449238,2514.449238,152427600
3/19/2021,2571.380127,2580.868615,2542.914664,2580.868615,150713800
3/22/2021,2514.449219,2590.35712,2514.449219,2561.891657,115979200
3/23/2021,2533.42627,2561.891733,2514.449294,2561.891733,97289600
3/24/2021,2521.758057,2561.007209,2511.945768,2551.194921,115254200
3/25/2021,2511.945801,2541.382666,2482.508936,2531.570377,71666600
3/26/2021,2521.758057,2541.382633,2492.321192,2531.570345,84478000
3/29/2021,2502.133789,2551.195236,2502.133789,2511.946078,79520400
3/30/2021,2482.509033,2521.758188,2462.884456,2511.945899,41180600
3/31/2021,2413.822998,2482.509018,2404.010709,2453.072152,159155800
4/1/2021,2433.44751,2482.508951,2413.822933,2453.072086,77715200
4/5/2021,2443.259766,2472.69663,2433.447477,2472.69663,39468400
4/6/2021,2462.884277,2472.696565,2413.822838,2443.259701,29650600
4/7/2021,2482.509033,2482.509033,2453.072167,2472.696745,46420200
4/8/2021,2462.884277,2502.133429,2433.447413,2453.071989,88449600
4/9/2021,2541.382568,2570.819432,2482.508841,2502.133417,126420200
4/12/2021,2472.696777,2551.195088,2462.884489,2521.758221,48429000
4/13/2021,2472.696777,2492.321355,2433.447622,2433.447622,76327000
4/14/2021,2482.509033,2511.945899,2453.072167,2492.321322,80914000
4/15/2021,2472.696777,2511.945933,2443.259911,2511.945933,68337400
4/16/2021,2472.696777,2492.321355,2453.0722,2492.321355,63194400
4/19/2021,2443.259766,2462.884342,2433.447477,2453.072054,43598600
4/20/2021,2433.44751,2453.072086,2423.635221,2433.44751,63882600
4/21/2021,2404.010742,2423.63532,2404.010742,2413.823031,65425600
4/22/2021,2404.010742,2443.259897,2394.198453,2423.63532,71452000
4/23/2021,2413.822998,2413.822998,2364.761555,2374.573844,104928400
4/26/2021,2345.136963,2404.010694,2335.324674,2394.198406,115305000
4/27/2021,2374.57373,2384.386019,2335.324578,2345.136866,96850800
4/28/2021,2433.44751,2462.884375,2394.198356,2394.198356,161162600
4/29/2021,2443.259766,2462.884342,2413.822901,2443.259766,82870600
4/30/2021,2423.63501,2453.071872,2404.010435,2443.259585,69941600
5/3/2021,2374.57373,2413.822883,2354.949154,2394.198307,65334000
5/4/2021,2394.198242,2394.198242,2345.136803,2374.573666,56355200
5/5/2021,2374.57373,2413.822883,2374.57373,2413.822883,45851800
5/6/2021,2384.385986,2404.010562,2364.76141,2404.010562,37091000
5/7/2021,2335.324463,2404.010477,2335.324463,2404.010477,65331800
5/10/2021,2345.136963,2364.76154,2335.324674,2364.76154,35481400
5/11/2021,2315.699951,2354.949103,2296.075375,2354.949103,69381800
5/17/2021,2325.512207,2354.94907,2305.887631,2345.136783,95099800
5/18/2021,2315.699951,2354.949103,2286.263087,2345.136815,73965200
5/19/2021,2227.389404,2296.075421,2207.764828,2276.450845,98436000
5/20/2021,2217.577148,2256.826302,2197.952572,2217.577148,69610000
5/21/2021,2286.263184,2315.700049,2227.389454,2247.01403,140453000
5/24/2021,2256.826416,2305.88786,2256.826416,2305.88786,54897600
5/25/2021,2315.699951,2335.324527,2266.638512,2266.638512,90594400
5/27/2021,2256.826416,2354.949304,2256.826416,2354.949304,353889800
5/28/2021,2276.450684,2315.699833,2266.638396,2286.262971,78305800
5/31/2021,2354.949219,2394.198372,2286.2632,2305.887777,96660000
6/2/2021,2394.198242,2433.447394,2384.385954,2413.822818,157335600
6/3/2021,2453.072021,2462.88431,2404.010581,2423.635157,86426400
6/4/2021,2404.010742,2482.509052,2404.010742,2453.072186,76307800
6/7/2021,2404.010742,2433.447608,2384.386165,2433.447608,42514400
6/8/2021,2354.949219,2413.822949,2354.949219,2413.822949,57084000
6/9/2021,2413.822998,2423.635287,2354.949266,2384.386132,47078600
6/10/2021,2433.44751,2453.072086,2404.010645,2423.635221,43543600
6/11/2021,2462.884277,2472.696565,2443.259701,2462.884277,77757800
6/14/2021,2462.884277,2472.696565,2443.259701,2472.696565,50043400
6/15/2021,2482.509033,2482.509033,2443.259879,2472.696745,107187800
6/16/2021,2462.884277,2492.321141,2433.447413,2482.508853,90051600
6/17/2021,2433.44751,2462.884375,2433.44751,2453.072086,146517200
6/18/2021,2433.44751,2433.44751,2335.324626,2423.635221,201335400
6/21/2021,2364.761719,2394.198587,2335.324851,2394.198587,138949200
6/22/2021,2423.63501,2453.071872,2364.761285,2384.38586,96680600
6/23/2021,2364.761719,2443.260033,2364.761719,2443.260033,66074200
6/24/2021,2345.136963,2394.198406,2345.136963,2394.198406,52248000
6/25/2021,2315.699951,2364.761391,2315.699951,2354.949103,61052000
6/28/2021,2237.20166,2315.699964,2227.389372,2286.2631,127109000
6/29/2021,2266.638672,2296.075538,2237.201806,2296.075538,96970800
6/30/2021,2315.699951,2335.324527,2276.450799,2296.075375,146560200
7/1/2021,2345.136963,2354.949251,2315.700097,2335.324674,87385400
7/2/2021,2335.324463,2364.761326,2325.512175,2345.136751,80422400
7/5/2021,2296.075684,2345.13713,2276.451105,2345.13713,29242400
7/6/2021,2266.638672,2315.700115,2256.826383,2315.700115,56066200
7/7/2021,2256.826416,2286.263282,2227.38955,2266.638705,96691000
7/8/2021,2315.699951,2315.699951,2256.826224,2296.075375,81459000
7/9/2021,2266.638672,2315.700115,2266.638672,2315.700115,50822400
7/12/2021,2276.450684,2305.887546,2266.638396,2305.887546,39692600
7/13/2021,2266.638672,2315.700115,2266.638672,2296.075538,65117000
7/14/2021,2237.20166,2286.2631,2217.577084,2276.450812,59225200
7/15/2021,2305.887695,2315.699983,2227.389391,2247.013967,94438400
7/16/2021,2305.887695,2315.699983,2286.263119,2305.887695,39567600
7/19/2021,2256.826416,2296.075571,2256.826416,2276.450994,31460200
7/21/2021,2325.512207,2335.324495,2276.450768,2286.263056,87100200
7/22/2021,2374.57373,2394.198307,2335.324578,2345.136866,55171400
7/23/2021,2345.136963,2374.573829,2335.324674,2354.949251,37457600
7/26/2021,2276.450684,2354.948983,2276.450684,2345.136696,77160200
7/27/2021,2286.263184,2315.700049,2256.826319,2296.075472,79279400
7/28/2021,2315.699951,2315.699951,2256.826224,2256.826224,41266000
7/29/2021,2256.826416,2315.700149,2256.826416,2315.700149,68168400
7/30/2021,2237.20166,2286.2631,2237.20166,2286.2631,92132400
8/2/2021,2227.389404,2266.638557,2207.764828,2266.638557,68571000
8/3/2021,2266.638672,2276.45096,2217.577229,2237.201806,70957400
8/4/2021,2286.263184,2315.700049,2266.638607,2286.263184,67410400
8/5/2021,2374.57373,2384.386019,2296.075425,2305.887713,140254000
8/6/2021,2345.136963,2394.198406,2335.324674,2384.386117,63682000
8/9/2021,2276.450684,2364.76127,2276.450684,2354.948983,50317400
8/10/2021,2276.450684,2305.887546,2266.638396,2276.450684,54893400
8/12/2021,2325.512207,2335.324495,2286.263056,2305.887631,51328800
8/13/2021,2354.949219,2374.573796,2315.700065,2345.13693,41771600
8/16/2021,2345.136963,2374.573829,2296.07552,2354.949251,53074000
8/18/2021,2374.57373,2423.635171,2325.51229,2354.949154,141229400
8/19/2021,2296.075684,2394.198576,2276.451105,2394.198576,101976800
8/20/2021,2315.699951,2335.324527,2276.450799,2315.699951,62841600
8/23/2021,2345.136963,2354.949251,2315.700097,2315.700097,46346200
8/24/2021,2286.263184,2345.136914,2276.450895,2335.324625,85217600
8/25/2021,2335.324463,2345.136751,2296.075312,2305.8876,60726800
