Date,Close,High,Low,Open,Volume
11/13/2020,5461.058105,5466.563965,5427.631836,5449.101074,113428800
11/16/2020,5494.87207,5519.679199,5462.459961,5500.03418,119907500
11/17/2020,5529.939941,5562.537109,5515.519043,5516.580078,146811400
11/18/2020,5557.518066,5574.728027,5530.875977,5530.875977,140753000
11/19/2020,5594.059082,5598.523926,5541.313965,5541.421875,166665200
11/20/2020,5571.655762,5628.441895,5563.654785,5602.783203,215797300
11/23/2020,5652.76416,5652.76416,5583.330078,5583.330078,189943100
11/24/2020,5701.028809,5710.380859,5667.368164,5677.299805,240469400
11/25/2020,5679.24707,5770.661133,5666.76416,5735.13623,325423300
11/26/2020,5759.916016,5759.916016,5669.664063,5669.664063,248292500
11/27/2020,5783.334961,5795.835938,5745.884766,5773.555176,251434900
11/30/2020,5612.415039,5798.291992,5563.861816,5779.670898,319900500
12/1/2020,5724.742188,5736.318848,5594.277832,5637.894043,209477700
12/2/2020,5813.986816,5813.986816,5734.26123,5755.175781,219110200
12/3/2020,5822.941895,5853.155762,5797.013184,5833.323242,238397400
12/4/2020,5810.48291,5823.324219,5775.569824,5820.819824,173857900
12/7/2020,5930.758789,5941.352051,5854.303223,5854.303223,226790300
12/8/2020,5944.40918,5961.778809,5911.098145,5947.658203,294205100
12/10/2020,5933.698242,6004.422852,5911.914063,5976.999023,264587600
12/11/2020,5938.329102,5976.568848,5924.371094,5946.358887,217654500
12/14/2020,6012.516113,6013.951172,5959.274902,5959.274902,226876100
12/15/2020,6010.12793,6023.214844,5965.805176,6013.51123,194411200
12/16/2020,6118.401855,6123.953125,6046.866211,6046.866211,291042900
12/17/2020,6113.381836,6160.977051,6075.832031,6133.096191,321737000
12/18/2020,6104.324219,6142.85791,6091.397949,6106.250977,257981400
12/21/2020,6165.624023,6195.153809,6119.917969,6131.623047,238612700
12/22/2020,6023.289063,6174.458984,6010.210938,6146.645996,250085200
12/23/2020,6008.708984,6104.35498,5853.26123,6061.848145,203528500
12/28/2020,6093.554199,6095.007813,5979.904785,6067,180855700
12/29/2020,6036.173828,6143.870117,6026.705078,6112.720215,175135000
12/30/2020,5979.073242,6055.970215,5962.009766,6052.121094,170039300
1/4/2021,6104.897949,6104.897949,5929.047852,5997.830078,183917000
1/5/2021,6137.342773,6145.612793,6073.416016,6105.793945,174687000
1/6/2021,6065.682129,6166.628906,5987.785156,6139.137207,199163800
1/7/2021,6153.632813,6158.037109,6090.36084,6091.716797,227517900
1/8/2021,6257.834961,6275.742188,6190.101074,6190.948242,221751300
1/11/2021,6382.937012,6382.937012,6278.374023,6278.413086,297901100
1/12/2021,6395.668945,6435.959961,6353.307129,6393.902832,279603400
1/13/2021,6435.205078,6464.350098,6393.898926,6439.934082,343008100
1/14/2021,6428.314941,6465.532227,6407.569824,6445.900879,344812000
1/15/2021,6373.412109,6472.312012,6341.250977,6447.984863,262275900
1/18/2021,6389.833984,6428.314941,6316.875,6365.025879,337569400
1/19/2021,6321.855957,6434.842773,6288.978027,6421.86084,223716900
1/20/2021,6429.757813,6440.796875,6299.39209,6334.512207,190944100
1/21/2021,6413.89209,6504.992188,6399.666016,6476.094238,171080400
